Customer_ID,Age,Gender,Membership,Total_Orders,Average_Order_Value,Total_Spend,Days_Since_Last_Purchase,Average_Orders_Per_Month,Wishlist_Items,Cart_Abandonment_Rate,Coupons_Used,Return_Rate,App_Sessions_Per_Month,Average_Session_Duration,Customer_Support_Tickets,Product_Categories_Purchased,Payment_Method,Preferred_Shopping_Time,Churn,Predicted_Churn,Churn_Probability,Customer_Segment,Recommendation,AI_Insights
CUST_01611,31,Female,Gold,11,1743.52,21201.82,20,1.44,6,37.3,2,10.6,4,7.3,1,4,Debit_Card,Evening,0,No,0.0061,2,Encourage higher spending through product bundles and seasonal offers. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
CUST_01612,38,Female,Silver,22,810.11,15775.89,346,0.84,6,62.3,5,19.1,4,20.7,0,2,UPI,Night,1,Yes,0.9894,3,Launch an automated win-back campaign with a limited-time discount. Encourage higher spending through product bundles and seasonal offers. Launch a win-back campaign with personalized offers and product recommendations. Encourage higher engagement with seasonal promotions and personalized discounts. Mark this customer as a high-priority retention case for upcoming marketing campaigns.,AI-generated business insights are currently unavailable.
CUST_01613,49,Female,Silver,38,887.34,34089.66,10,1.25,2,47.8,9,14.8,7,6.0,0,6,UPI,Evening,0,No,0.0182,2,Encourage higher spending through product bundles and seasonal offers. Highlight popular products and limited-time deals. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
CUST_01614,44,Female,Silver,13,1071.22,14346.07,11,0.68,7,35.6,4,3.1,7,11.4,0,3,Debit_Card,Night,0,No,0.0319,3,Promote value-for-money products and introductory discounts. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_01615,49,Male,Silver,11,822.0,9401.38,138,1.01,4,74.4,3,58.9,2,11.3,1,5,UPI,Evening,1,Yes,0.9416,0,Launch an automated win-back campaign with a limited-time discount. Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Re-engage the customer with introductory offers and recommendations based on previously viewed products. Mark this customer as a high-priority retention case for upcoming marketing campaigns.,AI-generated business insights are currently unavailable.
CUST_01616,55,Male,Basic,1,567.73,545.97,365,0.05,4,56.5,0,6.4,2,11.3,0,3,UPI,Evening,1,Yes,0.9973,0,Launch an automated win-back campaign with a limited-time discount. Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Re-engage the customer with introductory offers and recommendations based on previously viewed products. Mark this customer as a high-priority retention case for upcoming marketing campaigns.,AI-generated business insights are currently unavailable.
CUST_01617,29,Male,Silver,7,1243.35,8781.54,18,0.99,5,73.1,2,7.6,9,9.7,0,3,UPI,Evening,0,No,0.0459,3,Promote value-for-money products and introductory discounts. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_01618,47,Female,Gold,7,2027.92,15718.82,68,0.65,0,56.4,5,12.1,4,8.4,2,3,Debit_Card,Evening,0,No,0.3102,3,Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_01619,41,Female,Silver,36,1188.49,45263.59,22,1.03,4,27.5,6,26.5,4,4.6,1,4,Credit Card,Evening,0,No,0.0046,2,Recommend premium products and bonus loyalty rewards. Remind the customer about wishlist items and recently viewed products. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
CUST_01620,48,Female,Basic,13,593.77,8275.8,36,0.77,2,72.0,4,0.8,12,11.9,0,6,Debit_Card,Night,0,No,0.1535,3,Promote value-for-money products and introductory discounts. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_01621,49,Male,Silver,16,637.57,10665.97,94,0.55,2,69.8,4,36.9,7,9.5,0,4,UPI,Morning,0,No,0.3716,3,Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_01622,21,Female,Basic,16,712.09,11464.23,22,0.88,2,52.7,5,4.2,3,10.2,0,4,Debit_Card,Morning,0,No,0.0318,3,Promote value-for-money products and introductory discounts. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_01623,22,Male,Silver,9,909.98,8950.05,53,0.7,9,58.2,2,24.8,1,5.2,1,2,Debit_Card,Night,1,No,0.2481,3,Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_01624,54,Male,Basic,3,1019.71,3090.99,154,0.53,2,59.1,1,7.8,9,11.7,2,1,Credit Card,Afternoon,0,No,0.4732,0,Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Re-engage the customer with introductory offers and recommendations based on previously viewed products.,AI-generated business insights are currently unavailable.
CUST_01625,39,Female,Basic,2,272.91,585.86,365,0.5,1,77.3,0,56.7,1,7.6,1,1,Cash,Night,1,Yes,0.9992,0,Launch an automated win-back campaign with a limited-time discount. Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Re-engage the customer with introductory offers and recommendations based on previously viewed products. Mark this customer as a high-priority retention case for upcoming marketing campaigns.,AI-generated business insights are currently unavailable.
CUST_01626,39,Female,Platinum,29,3144.42,81076.49,3,1.89,2,23.6,13,6.9,15,20.4,2,6,Credit Card,Night,0,No,0.0037,1,"Reward loyalty with exclusive member benefits and early access to new arrivals. Highlight popular products and limited-time deals. Provide exclusive member-only offers, early access to new collections, and premium loyalty rewards.",AI-generated business insights are currently unavailable.
CUST_01627,37,Female,Gold,6,1472.18,8902.87,172,1.21,1,70.1,3,29.1,10,12.2,1,2,Credit Card,Evening,1,Yes,0.5614,3,Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_01628,47,Female,Basic,24,100.0,2557.67,63,1.13,3,59.4,12,18.5,7,4.9,1,3,Credit Card,Morning,0,No,0.1087,3,Promote value-for-money products and introductory discounts. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_01629,42,Male,Silver,6,1258.39,6655.74,24,0.44,2,58.2,2,13.6,0,14.7,0,1,Cash,Afternoon,0,No,0.1828,3,Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_01630,33,Male,Gold,24,1157.11,26451.57,1,2.07,4,42.8,8,16.4,13,12.0,0,4,Credit Card,Night,0,No,0.0004,2,Encourage higher spending through product bundles and seasonal offers. Highlight popular products and limited-time deals. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
CUST_01631,70,Female,Basic,6,566.77,3144.4,68,0.45,7,39.9,2,19.2,6,9.8,0,1,UPI,Evening,0,No,0.1451,3,Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_01632,33,Male,Gold,1,1121.35,1049.62,339,1.34,10,42.0,0,6.0,7,13.7,1,3,Debit_Card,Evening,1,Yes,0.9396,2,Launch an automated win-back campaign with a limited-time discount. Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Increase repeat purchases through personalized product recommendations and bundle offers. Mark this customer as a high-priority retention case for upcoming marketing campaigns.,AI-generated business insights are currently unavailable.
CUST_01633,52,Female,Silver,2,841.83,1704.0,18,0.22,3,66.8,0,3.3,7,1.0,0,1,UPI,Afternoon,0,No,0.0685,3,Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_01634,42,Female,Gold,3,1324.65,4128.03,6,1.7,10,70.7,0,7.3,15,15.5,0,3,Cash,Afternoon,0,No,0.0128,2,Promote value-for-money products and introductory discounts. Highlight popular products and limited-time deals. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
